journal,year,cites,title,au1,au2,au3,female1,female2,female3,page,order,nauthor,past5,aflpn90,spage,field,subfld,aulpn90,aulpn80,aulpn70,lcites
"Journal-of-Political-Economy",1997,21,"Credit Cycles","Kiyotaki,-Nobuhiro","Moore,-John-H.","",0,0,,38,1,2,.9166667,23.33333,211,4,1,2.166667,2.5,0,3.044523
"Journal-of-Political-Economy",1997,0,"Critical Evidence on Comparative Advantage? North-North Trade in a  Multilateral","Davis,-Donald-R.","","",0,,,10,7,1,0,102.8333,1051,6,1,1.25,0,0,
"Journal-of-Political-Economy",1997,0,"The Impact of Federal Spending on House Election Outcomes","Levitt,-Steven-D.","Snyder,-James-M., Jr.","",0,0,,24,2,2,1.5,99.79167,30,2,4,3.25,.5,0,
"Journal-of-Political-Economy",1997,10,"Common Agency and Coordination:  General Theory and Application to  Government Po","Dixit,-Avinash-K.","Grossman,-Gene-M.","Helpman,-Elhanan",0,0,0,18,4,3,1.5,50.11111,752,2,1,3.833333,7.277778,2.444444,2.302585
"Journal-of-Political-Economy",1997,1,"Options, Sunspots, and the Creation of Uncertainty","Bowman,-David","Faust,-Jon","",0,0,,19,3,2,.5,27.16667,957,4,1,1,.5,0,0
"Journal-of-Political-Economy",1998,1,"The Optimal Enforcement of Insider Trading Regulations","DeMarzo,-Peter-M.","Fishman,-Michael-J.","Hagerty,-Kathleen-M.",0,0,1,31,6,3,.4444444,67.66666,602,4,1,1.611111,0,0,0
"Journal-of-Political-Economy",1998,2,"Can Asset Markets Be Manipulated?  A Field Experiment with Racetrack Betting","Camerer,-Colin-F.","","",0,,,8,1,1,2,11.33333,475,1,1,3,1.833333,0,.6931472
"Journal-of-Political-Economy",1998,2,"Differential Fecundity, Markets, and Gender Roles","Siow,-Aloysius","","",0,,,21,3,1,.5,24.5,334,8,1,1.5,2,0,.6931472
"Journal-of-Political-Economy",1998,4,"Bettors Love Skewness, Not Risk, at the Horse Track","Golec,-Joseph","Tamarkin,-Maurry","",0,0,,21,7,2,0,2,205,3,1,.5,0,0,1.386294
"Journal-of-Political-Economy",1998,1,"Job Mobility and the Market for Lawyers","Sauer,-Robert-M.","","",0,,,25,5,1,0,25.16667,147,11,1,1,0,0,0
"Journal-of-Political-Economy",1998,0,"Culture as a Bubble","Cozzi,-Guido","","",0,,,19,5,1,0,1,376,5,2,1,0,0,
"Journal-of-Political-Economy",1998,1,"Using Consumer Theory to Test Competing Business Cycle Models","Bils,-Mark-J.","Klenow,-Peter-J.","",0,0,,29,1,2,.25,60.41667,233,5,1,1.25,1.5,0,0
"Journal-of-Political-Economy",1998,3,"Exclusive Dealing","Bernheim,-B.-Douglas","Whinston,-Michael-D.","",0,0,,40,3,2,1.25,72.625,64,3,1,3,3.083333,0,1.098612
"Journal-of-Political-Economy",1998,4,"Advance-Purchase Discounts and Price Discrimination in Competitive Markets","Dana,-James-D., Jr.","","",0,,,28,6,1,0,84.16666,395,3,1,1,0,0,1.386294
"Journal-of-Political-Economy",1998,3,"Why Higher Takeover Premia Protect Minority Shareholders","Burkart,-Mike","Gromb,-Denis","Panunzi,-Fausto",0,0,0,33,6,3,.3333333,34.19444,172,4,2,.6666667,0,0,1.098612
"Journal-of-Political-Economy",1998,1,"Life Cycle Schooling and Dynamic Selection Bias: Models and Evidence for  Five Co","Cameron,-Stephen-V.","Heckman,-James-J.","",0,0,,72,2,2,0,62.70834,262,11,1,1,1.25,2.25,0
"Journal-of-Political-Economy",1998,5,"The Demand for Quality in Child Care","Blau,-David-M.","Hagy,-Alison-P.","",0,1,,43,4,2,.5,4.833333,104,11,1,1.25,.5,0,1.609438
"Journal-of-Political-Economy",1998,2,"Old-Age Longevity and Mortality-Contingent Claims","Philipson,-Tomas-J.","Becker,-Gary-S.","",0,0,,23,4,2,1.416667,93.25,551,10,1,2.416667,1.75,1.666667,.6931472
"Journal-of-Political-Economy",1998,3,"Private and Public Supply of Liquidity","Holmstrom,-Bengt-R.","Tirole,-Jean","",0,0,,40,1,2,3.083333,50.79167,1,4,1,5.083333,5.833333,.5,1.098612
"Journal-of-Political-Economy",1998,1,"The Value of Trade Agreements in the Presence of Political Pressures","Maggi,-Giovanni","Rodriguez-Clare,-Andres","",0,0,,28,5,2,1,77.91666,574,6,1,1.5,0,0,0
"Journal-of-Political-Economy",1998,4,"Learning and Incentive-Compatible Mechanisms for Public Goods Provision:  An  Exp","Chen,-Yan","Tang,-Fang-Fang","",0,0,,30,7,2,0,18.41667,633,10,1,.5,0,0,1.386294
"Journal-of-Political-Economy",1998,0,"The Theory of Sovereign Debt and Spain under Philip II","Conklin,-James","","",0,,,31,2,1,0,12.33333,483,9,1,1,0,0,
"Journal-of-Political-Economy",1998,0,"Is Honesty the Best Policy? Curtailing Insurance Fraud through Optimal  Incentive","Crocker,-Keith-J.","Morgan,-John","",0,0,,21,4,2,.1666667,46.625,355,3,1,.9166667,.5,0,
"Journal-of-Political-Economy",1998,10,"Growth without Scale Effects","Young,-Alwyn","","",0,,,23,2,1,3,93.25,41,3,1,5,0,0,2.302585
"Journal-of-Political-Economy",1998,5,"The European Unemployment Dilemma","Ljungqvist,-Lars","Sargent,-Thomas-J.","",0,0,,37,3,2,.25,49.20833,514,11,1,.75,2,3.5,1.609438
"Quarterly-Journal-of-Economics",1973,30,"A Balanced-Growth Version of the Linkage Hypothesis: A Test","Yotopoulos,-Pan-A.","Nugent,-Jeffrey-B.","",0,0,,15,1,2,1,3,157,7,1,0,.1666667,2.166667,3.401197
"Quarterly-Journal-of-Economics",1973,34,"The Changing Tolerance for Income Inequality in the Course of Economic  Developme","Hirschman,-Albert-O.","Rothschild,-Michael","",0,0,,23,3,2,1.25,3,544,7,1,.5,.25,2.75,3.526361
"Quarterly-Journal-of-Economics",1973,7,"Technology and Decision Rules in the Theory of Investment Behavior","Jorgenson,-Dale-W.","","",0,,,21,2,1,2.166667,3,523,4,2,1,.5,2.5,1.94591
"Quarterly-Journal-of-Economics",1973,21,"Population in Preindustrial England: An Econometric Analysis","Lee,-Ronald-D.","","",0,,,27,5,1,0,3,581,11,1,0,.5,1,3.044523
"Quarterly-Journal-of-Economics",1973,14,"Commercial Policy Under Fixed and Flexible Exchange Rates","Tower,-Edward","","",0,,,19,6,1,1,3,436,6,1,0,0,3,2.639057
"Quarterly-Journal-of-Economics",1973,22,"Uncertainty, Market Structure, and Performance in Banking: The Galbraith- Caves H","Edwards,-Franklin-R.","Heggestad,-Arnold-A.","",0,0,,19,7,2,0,3,455,3,1,0,0,1,3.091043
"Quarterly-Journal-of-Economics",1973,13,"A Stochastic Learning Model of Economic Behavior","Cross,-John-G.","","",0,,,28,6,1,1,3,239,2,1,0,0,2,2.564949
"Quarterly-Journal-of-Economics",1973,10,"Some Skeptical Thoughts on the Theory of Induced Innovation","Nordhaus,-William-D.","","",0,,,12,4,1,0,3,208,5,2,.8333334,1,2,2.302585
"Quarterly-Journal-of-Economics",1973,16,"Constitutional Democracy and Social Welfare","Mueller,-Dennis-C.","","",0,,,21,4,1,1.5,3,60,2,4,0,0,1.833333,2.772589
"Quarterly-Journal-of-Economics",1973,4,"Taxes, Subsidies, and Employment","Ahluwalia,-Montek-S.","","",0,,,17,4,1,0,3,393,7,1,0,0,1,1.386294
"Quarterly-Journal-of-Economics",1973,44,"A Theoretical Analysis of Smuggling","Bhagwati,-Jagdish-N.","Hansen,-Bent","",0,0,,16,2,2,2.5,3,172,6,1,0,1.333333,2.5,3.78419
"Quarterly-Journal-of-Economics",1973,65,"Taxation of Wage Income for Economic Justice","Phelps,-Edmund-S.","","",0,,,24,1,1,1.5,3,331,2,2,1.5,0,2.5,4.174387
"Quarterly-Journal-of-Economics",1973,12,"A Socioeconomic Model of Induced Innovations for Argentine Agricultural  Developm","de-Janvry,-Alain","","",0,,,26,5,1,0,3,410,3,1,0,0,1,2.484907
"Quarterly-Journal-of-Economics",1973,10,"Minimum Wages and the Long-run Elasticity of Demand for Low-Wage Labor","Zucker,-Albert","","",0,,,11,7,1,0,3,267,11,1,0,0,1,2.302585
"Quarterly-Journal-of-Economics",1973,20,"Worker Management and the Modern Industrial Enterprise","Atkinson,-Anthony-B.","","",0,,,18,3,1,2,3,375,5,1,0,1.5,2.5,2.995732
"Quarterly-Journal-of-Economics",1973,38,"A Model of Inherited Wealth","Blinder,-Alan-S.","","",0,,,19,6,1,0,3,608,5,1,1,3.5,3,3.637586
"Quarterly-Journal-of-Economics",1973,9,"Towards a More General Model of Land Tenancy and Reform","Koo,-Anthony-Y.-C.","","",0,,,14,4,1,1.5,3,567,7,1,0,0,3,2.197225
"Quarterly-Journal-of-Economics",1973,9,"Diversified Currency Holdings and Flexible Exchange Rates","Chen,-Chau-nan","","",0,,,16,6,1,0,3,96,6,2,0,.6666667,2,2.197225
"Quarterly-Journal-of-Economics",1973,33,"Spatial Equilibrium, the Theory of Rents, and the Measurement of Benefits  from P","Lind,-Robert-C.","","",0,,,20,3,1,.5,3,188,2,2,0,0,1.5,3.496508
"Quarterly-Journal-of-Economics",1973,59,"Macro Policy Goals in the Postwar Period: A Study in Revealed Preference","Friedlaender,-Ann-F.","","",1,,,19,2,1,.5,3,25,10,1,0,0,1,4.077538
"Quarterly-Journal-of-Economics",1973,28,"Optimal Production and Allocation under Uncertainty","Starr,-Ross-M.","","",0,,,15,5,1,2,3,81,2,2,.3333333,.5,4,3.332205
"Quarterly-Journal-of-Economics",1973,21,"The Determination of Daily Hours and Wages","Barzel,-Yoram","","",0,,,19,5,1,4,3,220,11,1,.5,0,6.5,3.044523
"Quarterly-Journal-of-Economics",1973,1,"Cost of Price Stabilization in a Strongly Inflationary Economy","Selowsky,-Marcelo","","",0,,,16,3,1,1,3,44,5,1,0,0,1.5,0
"Quarterly-Journal-of-Economics",1973,18,"Aggregate Production with Consumption Externalities","Diamond,-Peter-A.","Mirrlees,-James-A.","",0,0,,24,1,2,2.75,3,1,2,2,2.416667,3,3.416667,2.890372
"Quarterly-Journal-of-Economics",1973,359,"Job Market Signaling","Spence,-A.-Michael","","",0,,,20,2,1,0,3,355,11,1,0,2.5,1.5,5.883322
"Quarterly-Journal-of-Economics",1973,25,"Specific Taxes and the Control of Pollution: A General Equilibrium Analysis","Tietenberg,-Thomas-H.","","",0,,,20,1,1,0,3,503,10,1,0,0,1,3.218876
"Quarterly-Journal-of-Economics",1974,31,"Efficient Resource Allocation in a Multinucleated City with Intermediate  Goods","Hartwick,-Philip-G.","Hartwick,-John-M.","",0,0,,13,10,2,0,3,340,8,1,0,0,1.5,3.433987
"Quarterly-Journal-of-Economics",1974,1,"The Cost of Communication in Economic Organization","Oniki,-Hajime","","",0,,,22,1,1,0,3,529,4,2,0,0,1,0
"Quarterly-Journal-of-Economics",1974,97,"Overinsurance and Public Provision of Insurance: The Roles of Moral Hazard  and A","Pauly,-Mark-V.","","",0,,,19,3,1,1.5,3,44,3,1,1.5,0,2.5,4.574711
"Quarterly-Journal-of-Economics",1974,21,"Optimal Income Taxation for Transfer Payments under Different Social Welfare  Cri","Cooter,-Robert-D.","Helpman,-Elhanan","",0,0,,15,7,2,0,3,656,10,1,2.166667,4.75,3,3.044523
"Quarterly-Journal-of-Economics",1974,3,"A Study of an Income Expenditure Model","Possen,-Uri-M.","","",0,,,20,4,1,0,3,434,5,1,0,1.333333,2.5,1.098612
"Quarterly-Journal-of-Economics",1974,2,"The Multiplier Concept and Monetary Restraint","Vernon,-Jack-R.","","",0,,,10,9,1,0,3,330,5,1,0,0,1,.6931472
"Quarterly-Journal-of-Economics",1974,6,"The Sensitivity of Qtrly Models of Wage Determination to Aggregation  Assumptions","Rowley,-J.-C.-R.","Wilton,-David-A.","",,0,,10,8,2,.75,3,671,11,1,0,0,1.25,1.791759
"Quarterly-Journal-of-Economics",1974,61,"Tax Incidence in a Growing Economy with Variable Factor Supply","Feldstein,-Martin-S.","","",0,,,23,2,1,10.5,3,551,10,1,3.5,8.166667,21.33333,4.110874
"Quarterly-Journal-of-Economics",1974,0,"Stability and Control of the Money Supply","Brito,-Dagobert-L.","Hester,-Donald-D.","",0,0,,26,5,2,0,3,278,5,1,.25,.25,.6666667,
"Quarterly-Journal-of-Economics",1974,2,"The Social Discount Rate, Consumption, and Capital","Levhari,-David","Liviatan,-Nissan","Luski,-Israel",0,0,0,10,7,3,1.277778,3,117,5,2,0,.6111111,2.555556,.6931472
"Quarterly-Journal-of-Economics",1974,34,"The Permanent Income Theory of Consumption-A Restatement","Darby,-Michael-R.","","",0,,,23,3,1,1,3,228,5,1,.3333333,2.333333,3,3.526361
"Quarterly-Journal-of-Economics",1974,3,"Capital Mobility and the Stability of the Flexible Exchange Rate System","Chen,-Chau-nan","","",0,,,8,7,1,1,3,488,6,2,0,.6666667,2,1.098612
"Quarterly-Journal-of-Economics",1974,118,"Alternative Theories of Wage Determination and Unemployment in LDC'S: The  Labor","Stiglitz,-Joseph-E.","","",0,,,34,2,1,10.33333,3,194,7,1,1,11,12.83333,4.770685
"Quarterly-Journal-of-Economics",1974,0,"Sources of Agricultural Growth in Japan, 1880-1965","Akino,-Masakatsu","Hayami,-Yujiro","",0,0,,26,5,2,1,3,454,17,1,0,.1666667,1.5,
"Quarterly-Journal-of-Economics",1974,10,"Housing Market Discrimination and Black Housing Consumption","Straszheim,-Mahlon-R.","","",0,,,25,2,1,0,3,19,8,1,0,0,1,2.302585
"Quarterly-Journal-of-Economics",1974,45,"Causes of Interfirm Profitability Differences: A New Interpretation of the  Evide","Mancke,-Richard-B.","","",0,,,13,1,1,0,3,181,3,1,0,0,1,3.806663
"Quarterly-Journal-of-Economics",1974,5,"Advertising and the Theory of Consumer Choice","Auld,-D.-A.-L.","","",,,,8,6,1,1,3,480,2,9,0,0,1,1.609438
"Quarterly-Journal-of-Economics",1974,4,"The Neoclassical Postulate and the Technology Frontier in Capital Theory","Sato,-Kazuo","","",0,,,32,1,1,1,3,353,5,1,0,0,2.5,1.386294
"Quarterly-Journal-of-Economics",1974,22,"X-Efficiency.","Bergsman,-Joel","","",0,,,25,3,1,0,3,409,6,1,0,0,1,3.091043
"Quarterly-Journal-of-Economics",1974,1,"Linear Economics and the Boehm-Bawerk Period of Production","Tintner,-Gerhard","","",0,,,6,8,1,0,3,127,13,1,0,0,1,0
"Quarterly-Journal-of-Economics",1974,72,"Minimum Wage Rates and the Pure Theory of International Trade","Brecher,-Richard-A.","","",0,,,19,6,1,0,3,98,6,1,0,1.666667,1,4.276666
"Quarterly-Journal-of-Economics",1974,24,"Income, Experience, and the Structure of Internal Labor Markets","Alexander,-Arthur-J.","","",0,,,23,4,1,0,3,63,11,1,0,0,1,3.178054
"Quarterly-Journal-of-Economics",1974,6,"Public Investment in LDC'S with Recurrent Cost Constraint: The Kenyan Case","Heller,-Peter-S.","","",0,,,27,4,1,0,3,251,7,1,0,0,2,1.791759
"Quarterly-Journal-of-Economics",1974,0,"On the Efficiency Price of Capital in a Dual Economy","Manne,-Alan-S.","","",0,,,22,3,1,1,3,574,7,1,0,.3333333,2,
"Quarterly-Journal-of-Economics",1974,0,"The Accuracy of Forecasts: A Market Equilibrium Analysis","Pashigian,-B.-Peter","","",0,,,12,5,1,1,3,86,2,1,.5,2,3,
"Quarterly-Journal-of-Economics",1974,162,"Environmental Preservation, Uncertainty, and Irreversibility","Arrow,-Kenneth-J.","Fisher,-Anthony-C.","",0,0,,8,7,2,1.333333,3,312,2,2,0,.25,3.166667,5.087596
"Quarterly-Journal-of-Economics",1974,12,"Subset Choice Conditions and the Computation of Social Choice Sets","Fishburn,-Peter-C.","","",0,,,10,8,1,7,3,320,2,4,0,2.5,14.5,2.484907
"Quarterly-Journal-of-Economics",1974,0,"A Factor Analysis of Qtrly Price and Wage Behavior for U.S. Manufacturing","Barrett,-Nancy-Smith","Gerardi,-Geraldine","Hart,-Thomas-P.",1,1,0,24,2,3,0,3,385,5,1,0,0,.6666667,
"Quarterly-Journal-of-Economics",1974,16,"On the Optimal Compensation of a Socialist Manager","Domar,-Evsey-D.","","",0,,,18,1,1,0,3,1,5,1,0,0,2,2.772589
"Quarterly-Journal-of-Economics",1975,6,"Pricing and Timing Decisions in Oligopoly Industries","Ross,-Stephen-A.","Wachter,-Michael-L.","",0,0,,23,9,2,1.5,3,115,3,1,0,2.25,3.25,1.791759
"Quarterly-Journal-of-Economics",1975,5,"The Gains from Trade: An Analysis of Steady-State Solutions in an Open  Economy","Bertrand,-Trent-J.","","",0,,,13,3,1,0,3,556,6,1,0,0,3,1.609438
"Quarterly-Journal-of-Economics",1975,73,"The Productivity of Cities","Sveikauskas,-Leo-A.","","",0,,,21,4,1,0,3,393,8,1,.5,.3333333,1,4.29046
"Quarterly-Journal-of-Economics",1975,18,"Resource Conservation, Environmental Preservation, and the Rate of Discount","Fisher,-Anthony-C.","Krutilla,-John-V.","",0,0,,13,2,2,.9166667,3,358,14,1,0,.25,1.583333,2.890372
"Quarterly-Journal-of-Economics",1975,4,"Toward a Neotechnology Theory of Comparative Costs","Teubal,-Morris","","",0,,,18,5,1,2,3,414,6,1,0,0,3,1.386294
"Quarterly-Journal-of-Economics",1975,21,"The Unimportance of Reswitching","Robinson,-Joan","","",1,,,8,2,1,0,3,32,2,1,0,0,1,3.044523
"Quarterly-Journal-of-Economics",1975,9,"Monopoly and the Distribution of Wealth","Comanor,-William-S.","Smiley,-Robert-H.","",0,0,,18,1,2,0,3,177,3,1,0,.25,.5,2.197225
"Quarterly-Journal-of-Economics",1975,7,"Mr. Sraffa's Standard Commodity and the Rate of Exploitation","Eatwell,-John-L.","","",0,,,13,2,1,.3333333,3,543,5,1,0,0,1.333333,1.94591
"Quarterly-Journal-of-Economics",1975,7,"The Dynamics of International Capital Flows and Internal and External  Balance","Tsiang,-S.-C.","","",,,,20,2,1,2,3,195,6,2,0,1,3,1.94591
"Quarterly-Journal-of-Economics",1975,8,"Intergenerational Wealth Transfers and the Educational Decisions of Male  Youth","Parsons,-Donald-O.","","",0,,,15,6,1,3,3,603,11,1,1,4,6,2.079442
"Quarterly-Journal-of-Economics",1975,4,"The Impact of Monopoly Pricing on the Lerner Symmetry Theorem","Ray,-Edward-John","","",0,,,12,5,1,0,3,591,6,1,0,1.5,2,1.386294
"Quarterly-Journal-of-Economics",1975,19,"What Is Wrong with Economic Theory","Kaldor,-Nicholas","","",0,,,11,1,1,0,3,347,2,1,0,0,1,2.944439
"Quarterly-Journal-of-Economics",1975,19,"Cooperative Control of International Pollution and Common Property Resources","Markusen,-James-R.","","",0,,,15,7,1,0,3,618,10,1,0,3,2.5,2.944439
"Quarterly-Journal-of-Economics",1975,3,"The Riskless Rate of Interest and the Market Price of Risk","Hess,-Alan-C.","","",0,,,12,7,1,1,3,444,5,1,0,0,3,1.098612
"Quarterly-Journal-of-Economics",1975,11,"Industry Differences in the Level of Discrimination against Women","Oster,-Sharon-M.","","",1,,,15,3,1,0,3,215,8,1,0,.5,1,2.397895
"Quarterly-Journal-of-Economics",1975,29,"Speculation and Equilibrium: Information, Risk, and Markets","Hirshleifer,-Jack","","",0,,,24,1,1,1,3,519,2,10,1,1.5,2,3.367296
"Quarterly-Journal-of-Economics",1975,38,"Aggregation of Preferences","Brown,-Donald-J.","","",0,,,14,8,1,0,3,456,2,4,1.333333,.8333334,3,3.637586
"Quarterly-Journal-of-Economics",1975,10,"The Capital Market and Income Distribution in Yugoslavia: A Theoretical and  Empi","Vanek,-Jaroslav","Jovicic,-Milena","",0,1,,12,6,2,.5,3,432,5,1,0,0,1,2.302585
"Quarterly-Journal-of-Economics",1975,4,"Monetary Policy in an Inside Money, Open Economy","Mathieson,-Donald-J.","","",0,,,22,7,1,0,3,81,5,1,0,0,1,1.386294
"Quarterly-Journal-of-Economics",1975,42,"The Economic Theory of Fertility Decline","Leibenstein,-Harvey","","",0,,,31,1,1,1,3,1,11,1,0,1,2,3.73767
"Quarterly-Journal-of-Economics",1975,0,"Capital Heterogeneity, Aggregation, and the Two-Sector Model","Zarembka,-Paul","","",0,,,12,8,1,0,3,103,5,2,0,0,1,
"Quarterly-Journal-of-Economics",1975,66,"The Optimal Consumption of Depletable Natural Resources","Weinstein,-Milton-C.","Zeckhauser,-Richard-J.","",0,0,,22,3,2,1.25,3,371,10,1,.6666667,.6666667,2.166667,4.189655
"Quarterly-Journal-of-Economics",1975,21,"New Theory of Consumer Demand and Monopolistic Competition","Archibald,-G.-C.","Rosenbluth,-Gideon","",,0,,22,4,2,.25,3,569,2,9,0,0,.75,3.044523
"Quarterly-Journal-of-Economics",1975,14,"A Disequilibrium Macroeconomic Model","Korliras,-Panayotis-G.","","",0,,,25,6,1,0,3,56,5,1,0,0,1,2.639057
"Quarterly-Journal-of-Economics",1976,25,"Technical Change in an Evolutionary Model","Nelson,-Richard-R.","Winter,-Sidney-G.","Schuette,-Herbert-L.",0,0,0,29,6,3,.3333333,3,90,3,1,0,.6666667,1,3.218876
"Quarterly-Journal-of-Economics",1976,12,"The Unequalizing Spiral: A First Growth Model for Belindia","Taylor,-Lance-J.","Bacha,-Edmar-L.","",0,0,,22,2,2,.5,3,197,5,2,0,.25,1.75,2.484907
"Quarterly-Journal-of-Economics",1976,9,"Integrating Equity and Efficiency in Applied Welfare Economics","Boadway,-Robin-W.","","",0,,,16,2,1,2,3,541,2,2,0,0,4,2.197225
"Quarterly-Journal-of-Economics",1976,13,"An Aggregate Dynamic Model of Short-Run Price and Output Behavior","Maccini,-Louis-J.","","",0,,,20,1,1,1,3,177,5,1,0,0,3,2.564949
"Quarterly-Journal-of-Economics",1976,21,"Futures Markets, Supply Response, and Price Stability","Peck,-Anne-E.","","",1,,,17,4,1,0,3,407,2,1,0,0,1,3.044523
"Quarterly-Journal-of-Economics",1976,13,"Industrial Structure, Urbanization, and the Growth Strategy of Socialist  Countri","Ofer,-Gur","","",0,,,26,3,1,0,3,219,5,1,0,.5,1,2.564949
"Quarterly-Journal-of-Economics",1976,6,"Income Taxation and Capital Accumulation","Sheshinski,-Eytan","","",0,,,12,8,1,2.333333,3,138,5,2,.5,1.5,8,1.791759
"Quarterly-Journal-of-Economics",1976,19,"The Supply of Urban Housing","Smith,-Barton-A.","","",0,,,17,3,1,0,3,389,8,1,0,0,1,2.944439
"Quarterly-Journal-of-Economics",1976,35,"On the Degree of Rivalry for Maximum Innovative Activity","Kamien,-Morton-I.","Schwartz,-Nancy-L.","",0,1,,16,4,2,2.5,3,245,3,1,.4166667,.5,4.75,3.555348
"Quarterly-Journal-of-Economics",1976,15,"Risk-Efficient Monopoly Pricing for the Multiproduct Firm","Meyer,-Robert-A., Jr.","","",0,,,14,7,1,1.5,3,461,3,1,0,0,2.5,2.70805
"Quarterly-Journal-of-Economics",1976,4,"The Aggregative Structure of Keynes's General Theory","Froyen,-Richard-T.","","",0,,,19,2,1,0,3,369,5,1,0,.5,1,1.386294
"Quarterly-Journal-of-Economics",1976,14,"On Probabilistic Models of Consumer Search for Information","Gastwirth,-Joseph-L.","","",0,,,13,3,1,1,3,38,2,9,0,.5,2.5,2.639057
"Quarterly-Journal-of-Economics",1976,7,"A Model of Location and Industrial Efficiency with Free Entry","Gee,-J.-M.-A.","","",,,,18,3,1,0,3,557,8,1,0,0,1,1.94591
"Quarterly-Journal-of-Economics",1976,5,"Some Effects of Taxes on Inflation","Pitchford,-John-D.","Turnovsky,-Stephen-J.","",0,0,,17,1,2,2.25,3,523,10,1,0,1.833333,3.916667,1.609438
"Quarterly-Journal-of-Economics",1976,18,"The Dual Roles of the Government Budget and the Balance of Payments in the  Movem","Branson,-William-H.","","",0,,,23,1,1,0,3,345,6,2,0,0,1,2.890372
"Quarterly-Journal-of-Economics",1976,10,"Internal Migration and Economic Development in Brazil","Yap,-Lorene-Y.-L.","","",0,,,19,7,1,0,3,119,7,1,0,0,1,2.302585
"Quarterly-Journal-of-Economics",1976,105,"Commodity Bundling and the Burden of Monopoly","Adams,-William-James","Yellen,-Janet-L.","",0,1,,24,8,2,0,3,475,3,1,.4166667,.75,1.25,4.65396
"Quarterly-Journal-of-Economics",1976,4,"1913 Russian National Income-Some Insights into Russian Economic Development","Gregory,-Paul-R.","","",0,,,15,6,1,.3333333,3,445,7,1,0,.5,2.333333,1.386294
"Quarterly-Journal-of-Economics",1976,12,"Appropriate Technology, X-Inefficiency, and a Competitive Environment: Some  Evid","White,-Lawrence-J.","","",0,,,15,4,1,0,3,575,7,1,.5,.3333333,1,2.484907
"Quarterly-Journal-of-Economics",1976,86,"Options and Efficiency","Ross,-Stephen-A.","","",0,,,15,5,1,2,3,75,,,0,4.5,3,4.454347
"Quarterly-Journal-of-Economics",1976,11,"Competition in Salaries, Credentials, and Signaling Prerequisites for Jobs","Spence,-Michael","","",0,,,24,4,1,1,3,51,11,1,0,1,2,2.397895
"Quarterly-Journal-of-Economics",1976,26,"Do Sex Preferences Really Matter?","Ben-Porath,-Yoram","Welch,-Finis-R.","",0,0,,23,6,2,1.25,3,285,11,1,.25,.1666667,2.5,3.258096
"Quarterly-Journal-of-Economics",1976,9,"Social Institutions, Imperfect Information, and the Distribution of Income","Starrett,-David-A.","","",0,,,24,5,1,2,3,261,5,1,0,3,6.5,2.197225
"Quarterly-Journal-of-Economics",1976,2,"Alfred Marshall: Victorian Relevance for Modern Economics","Levitt,-Theodore","","",0,,,19,5,1,0,3,425,17,1,0,0,1,.6931472
"Quarterly-Journal-of-Economics",1977,1,"Optimum Population in Rural Areas: Empirical Evidence from the Franc Zone","Stryker,-J.-Dirck","","",0,,,17,1,1,1,3,177,11,1,0,0,2,0
"Quarterly-Journal-of-Economics",1977,26,"Multidimensional Egalitarianisms","Kolm,-Serge-Christophe","","",0,,,13,1,1,1,3,1,2,2,0,0,2,3.258096
"Quarterly-Journal-of-Economics",1977,7,"The Death of the Phillips Curve Reconsidered","Brinner,-Roger-E.","","",0,,,30,3,1,0,3,389,11,1,0,0,1,1.94591
"Quarterly-Journal-of-Economics",1977,97,"Social and Private Rates of Return from Industrial Innovations","Mansfield,-Edwin","","",0,,,20,3,1,0,3,221,3,1,0,1.5,1,4.574711
"Quarterly-Journal-of-Economics",1977,6,"The Normative Bias of the Walrasian Model: Walras versus Gossen","Jaffe,-William","","",0,,,17,2,1,0,3,371,17,1,0,0,1,1.791759
"Quarterly-Journal-of-Economics",1977,0,"The Theory of Capital Utilization in Labor-Managed Enterprises","Betancourt,-Roger-R.","Clague,-Christopher-K.","",0,0,,15,6,2,0,3,453,2,1,0,.3333333,.5,
"Quarterly-Journal-of-Economics",1977,3,"Optimal Public Sector Pricing Taking the Distributional Aspect into  Consideratio","Munk,-Knud-Jorgen","","",0,,,12,7,1,0,3,639,2,2,0,1,1,1.098612
"Quarterly-Journal-of-Economics",1977,4,"The Effects of Pollution Taxation on the Pattern of Resource Allocation: The  Dow","Hochman,-Eithan","Pines,-David","Zilberman,-David",0,0,0,14,6,3,0,3,625,10,1,.1111111,.6111111,.8333334,1.386294
"Quarterly-Journal-of-Economics",1977,62,"Economies of Scale in Multi-Output Production","Panzar,-John-C.","Willig,-Robert-D.","",0,0,,13,8,2,.5,3,481,13,1,0,.25,2.166667,4.127134
"Quarterly-Journal-of-Economics",1977,254,"From Entry Barriers to Mobility Barriers: Conjectural Decisions and  Contrived De","Caves,-Richard-E.","Porter,-Michael-E.","",0,0,,21,4,2,0,3,241,3,1,0,.6666667,.5,5.537334
"Quarterly-Journal-of-Economics",1977,2,"Revenue Sharing in Multiperson Public Choice Models","Nitzan,-Shmuel-I.","","",0,,,12,7,1,0,3,315,2,4,0,0,1,.6931472
"Quarterly-Journal-of-Economics",1977,19,"Mr. Ricardo and the Moderns","Hicks,-John-R.","Hollander,-Samuel","",0,0,,19,1,2,0,3,351,17,1,0,.5,.5,2.944439
